Date,City,Water_Usage,Water_Loss,Reservoir_Level,Daily_Supply,Water_Quality
2024-09-15,New Delhi,822.3,16.9,20.0,961.0,76.4
2024-09-16,New Delhi,840.2,15.9,20.0,974.0,75.6
2024-09-17,New Delhi,848.9,18.6,20.0,1006.8,76.3
2024-09-18,New Delhi,885.2,18.2,20.0,1046.3,76.9
2024-09-19,New Delhi,819.6,20.3,20.0,986.2,75.0
2024-09-20,New Delhi,894.3,19.9,20.0,1072.5,76.4
2024-09-21,New Delhi,909.3,19.3,20.0,1084.6,78.2
2024-09-22,New Delhi,876.0,20.0,20.0,1051.6,75.4
2024-09-23,New Delhi,798.5,18.0,20.0,941.8,77.1
2024-09-24,New Delhi,864.9,16.9,20.0,1011.3,77.2
2024-09-25,New Delhi,825.4,19.5,20.0,986.2,74.8
2024-09-26,New Delhi,882.2,16.1,20.0,1024.5,75.0
2024-09-27,New Delhi,857.4,18.0,20.0,1011.4,76.7
2024-09-28,New Delhi,838.2,16.7,20.0,978.3,75.8
2024-09-29,New Delhi,779.9,17.6,20.0,917.4,74.1
2024-09-30,New Delhi,772.6,17.9,20.0,911.0,75.3
2024-10-01,New Delhi,814.4,17.3,21.0,955.0,73.4
2024-10-02,New Delhi,835.3,15.8,24.0,967.4,74.5
2024-10-03,New Delhi,866.3,17.4,20.0,1016.9,75.9
2024-10-04,New Delhi,748.6,17.8,20.0,881.9,76.9
2024-10-05,New Delhi,833.2,16.5,20.0,970.6,77.5
2024-10-06,New Delhi,833.6,17.9,20.0,982.5,75.2
2024-10-07,New Delhi,906.1,19.2,20.0,1080.6,75.9
2024-10-08,New Delhi,796.2,16.3,20.0,925.7,77.3
2024-10-09,New Delhi,812.7,16.7,20.0,948.7,74.7
2024-10-10,New Delhi,779.9,18.4,20.0,923.3,75.8
2024-10-11,New Delhi,828.7,17.2,20.0,970.9,77.0
2024-10-12,New Delhi,780.5,17.6,20.0,918.1,75.5
2024-10-13,New Delhi,801.6,17.5,20.0,941.7,77.9
2024-10-14,New Delhi,775.8,17.3,20.0,910.0,75.9
2024-10-15,New Delhi,763.2,17.3,20.0,895.4,75.8
2024-10-16,New Delhi,744.0,18.1,20.0,878.9,75.3
2024-10-17,New Delhi,815.4,18.1,20.0,962.9,77.2
2024-10-18,New Delhi,740.6,19.0,20.0,881.4,76.3
2024-10-19,New Delhi,806.9,18.7,20.0,957.5,76.9
2024-10-20,New Delhi,815.9,17.3,20.0,956.9,75.3
2024-10-21,New Delhi,803.1,18.4,20.0,951.1,75.7
2024-10-22,New Delhi,788.1,17.1,20.0,922.6,76.5
2024-10-23,New Delhi,762.5,17.6,20.0,896.9,76.5
2024-10-24,New Delhi,741.1,17.6,20.0,871.6,76.1
2024-10-25,New Delhi,761.4,17.8,20.0,897.0,77.6
2024-10-26,New Delhi,769.4,16.3,88.2,895.1,70.4
2024-10-27,New Delhi,740.1,18.6,80.7,877.6,75.4
2024-10-28,New Delhi,723.5,17.9,73.6,852.7,75.5
2024-10-29,New Delhi,739.4,20.3,66.3,889.5,76.5
2024-10-30,New Delhi,777.4,19.9,100.0,932.4,72.2
2024-10-31,New Delhi,772.4,20.2,92.3,928.3,76.0
2024-11-01,New Delhi,735.0,15.9,84.8,851.8,76.6
2024-11-02,New Delhi,754.8,18.5,77.4,894.1,76.4
2024-11-03,New Delhi,765.0,19.0,69.6,910.6,75.6
2024-11-04,New Delhi,756.5,17.4,62.1,887.8,75.2
2024-11-05,New Delhi,763.3,17.4,54.5,895.8,77.2
2024-11-06,New Delhi,792.7,17.8,46.6,933.9,77.0
2024-11-07,New Delhi,749.2,17.3,39.1,878.8,76.2
2024-11-08,New Delhi,741.8,16.6,31.5,864.8,76.3
2024-11-09,New Delhi,735.5,18.7,24.3,873.3,74.7
2024-11-10,New Delhi,765.6,18.9,26.9,910.5,74.6
2024-11-11,New Delhi,731.2,19.1,20.0,870.6,76.7
2024-11-12,New Delhi,786.9,19.4,20.0,939.2,74.9
2024-11-13,New Delhi,766.4,19.0,20.0,912.0,75.9
2024-11-14,New Delhi,747.4,17.8,20.0,880.6,75.4
2024-11-15,New Delhi,721.1,18.4,42.3,853.9,71.8
2024-11-16,New Delhi,772.7,16.8,34.7,902.7,77.5
2024-11-17,New Delhi,718.8,15.8,27.4,832.1,76.3
2024-11-18,New Delhi,727.2,17.6,20.0,855.4,74.9
2024-11-19,New Delhi,732.7,17.8,29.4,863.0,74.7
2024-11-20,New Delhi,739.9,16.8,22.0,864.4,76.8
2024-11-21,New Delhi,760.5,17.0,20.0,889.9,76.0
2024-11-22,New Delhi,763.4,19.0,20.0,908.2,74.8
2024-11-23,New Delhi,767.3,19.5,20.0,916.7,73.6
2024-11-24,New Delhi,730.4,17.4,20.0,857.3,76.6
2024-11-25,New Delhi,728.2,20.9,20.0,880.6,75.0
2024-11-26,New Delhi,729.6,19.5,20.0,871.7,75.0
2024-11-27,New Delhi,734.2,18.0,20.0,866.3,75.5
2024-11-28,New Delhi,727.9,19.3,20.0,868.5,76.5
2024-11-29,New Delhi,749.3,16.5,20.0,873.3,76.1
2024-11-30,New Delhi,742.5,19.3,20.0,885.8,75.6
2024-12-01,New Delhi,718.5,17.6,20.0,844.8,76.3
2024-12-02,New Delhi,759.4,16.3,20.0,883.1,76.3
2024-12-03,New Delhi,731.9,17.5,20.0,859.9,77.0
2024-12-04,New Delhi,781.0,17.7,20.0,919.3,75.1
2024-12-05,New Delhi,745.5,17.0,20.0,871.9,74.8
2024-12-06,New Delhi,759.4,18.0,20.0,896.1,76.2
2024-12-07,New Delhi,742.8,20.7,20.0,896.3,76.6
2024-12-08,New Delhi,773.6,18.2,20.0,914.7,77.6
2024-12-09,New Delhi,706.9,17.9,20.0,833.6,78.7
2024-12-10,New Delhi,733.9,16.1,20.0,852.4,76.7
2024-12-11,New Delhi,793.1,17.1,20.0,928.9,75.7
2024-12-12,New Delhi,767.8,17.3,20.0,900.3,75.4
2024-12-13,New Delhi,743.4,17.3,20.0,872.0,75.5
2024-12-14,New Delhi,785.7,16.5,20.0,915.4,76.6
2024-12-15,New Delhi,749.2,15.5,20.0,865.0,75.3
2024-12-16,New Delhi,745.1,17.8,20.0,877.7,76.8
2024-12-17,New Delhi,740.1,18.0,20.0,873.7,77.0
2024-12-18,New Delhi,765.5,19.9,20.0,917.6,75.2
2024-12-19,New Delhi,729.6,19.2,20.0,869.7,75.1
2024-12-20,New Delhi,746.6,20.4,20.0,899.0,76.8
2024-12-21,New Delhi,724.3,20.2,20.0,870.5,75.2
2024-12-22,New Delhi,738.1,18.8,20.0,877.2,75.9
2024-12-23,New Delhi,742.4,17.8,20.0,874.2,76.7
2024-12-24,New Delhi,746.3,19.6,20.0,892.6,76.2
2024-12-25,New Delhi,750.9,18.1,20.0,887.1,77.3
2024-12-26,New Delhi,714.3,19.9,20.0,856.2,76.9
2024-12-27,New Delhi,756.2,17.8,20.0,890.5,76.9
2024-12-28,New Delhi,719.0,19.1,20.0,856.0,75.0
2024-12-29,New Delhi,765.5,16.9,20.0,895.1,75.3
2024-12-30,New Delhi,755.8,19.1,20.0,899.9,74.9
2024-12-31,New Delhi,751.3,18.2,20.0,887.7,74.7
2025-01-01,New Delhi,760.8,17.4,20.0,892.8,78.0
2025-01-02,New Delhi,736.4,19.4,20.0,879.6,76.0
2025-01-03,New Delhi,755.5,18.4,20.0,894.3,75.6
2025-01-04,New Delhi,779.6,17.2,20.0,913.4,74.8
2025-01-05,New Delhi,752.7,17.2,20.0,882.1,74.0
2025-01-06,New Delhi,746.0,20.3,20.0,897.8,76.5
2025-01-07,New Delhi,750.6,17.7,20.0,883.5,75.1
2025-01-08,New Delhi,750.4,17.6,20.0,882.5,75.4
2025-01-09,New Delhi,726.5,20.1,20.0,872.2,77.7
2025-01-10,New Delhi,752.5,19.8,20.0,901.5,73.9
2025-01-11,New Delhi,714.5,17.4,20.0,839.2,75.7
2025-01-12,New Delhi,724.2,16.3,20.0,842.4,76.5
2025-01-13,New Delhi,745.0,18.5,20.0,882.9,77.9
2025-01-14,New Delhi,731.9,18.1,20.0,864.1,75.1
2025-01-15,New Delhi,775.1,19.3,20.0,924.9,77.4
2025-01-16,New Delhi,748.0,17.8,20.0,881.3,76.3
2025-01-17,New Delhi,746.1,17.1,20.0,874.0,75.6
2025-01-18,New Delhi,746.2,20.7,20.0,900.8,75.7
2025-01-19,New Delhi,749.4,16.8,20.0,875.2,75.4
2025-01-20,New Delhi,748.1,17.3,20.0,877.7,75.5
2025-01-21,New Delhi,760.3,19.7,20.0,909.9,78.2
2025-01-22,New Delhi,723.6,16.9,20.0,846.1,74.5
2025-01-23,New Delhi,732.8,16.4,50.2,853.2,73.6
2025-01-24,New Delhi,744.3,17.1,42.8,871.3,77.1
2025-01-25,New Delhi,757.5,17.9,35.5,893.2,76.9
2025-01-26,New Delhi,781.2,17.2,27.7,915.6,77.0
2025-01-27,New Delhi,749.8,19.3,20.3,894.4,76.4
2025-01-28,New Delhi,752.1,16.5,20.0,875.9,75.0
2025-01-29,New Delhi,712.8,17.0,20.0,833.7,77.7
2025-01-30,New Delhi,750.1,17.5,20.0,881.2,76.7
2025-01-31,New Delhi,766.1,19.3,20.0,914.2,76.2
2025-02-01,New Delhi,754.4,17.5,20.0,886.7,75.0
2025-02-02,New Delhi,780.8,17.7,20.0,919.1,74.1
2025-02-03,New Delhi,753.4,17.7,20.0,886.9,76.8
2025-02-04,New Delhi,766.1,20.4,20.0,922.8,76.8
2025-02-05,New Delhi,761.1,19.3,20.0,907.8,75.7
2025-02-06,New Delhi,763.0,20.6,20.0,920.0,74.9
2025-02-07,New Delhi,731.9,17.5,20.0,859.7,75.0
2025-02-08,New Delhi,761.0,17.9,20.0,897.0,75.8
2025-02-09,New Delhi,775.5,18.3,20.0,917.7,77.2
2025-02-10,New Delhi,763.6,18.3,20.0,903.2,76.4
2025-02-11,New Delhi,750.6,17.9,28.9,885.0,74.5
2025-02-12,New Delhi,759.4,18.2,21.4,897.9,75.3
2025-02-13,New Delhi,717.8,16.9,23.8,838.8,76.3
2025-02-14,New Delhi,742.3,18.7,79.6,881.2,69.9
2025-02-15,New Delhi,755.9,18.3,72.0,894.5,74.9
2025-02-16,New Delhi,729.3,17.9,64.6,859.7,75.9
2025-02-17,New Delhi,739.0,16.9,57.2,864.2,75.3
2025-02-18,New Delhi,776.2,16.9,49.4,907.4,74.9
2025-02-19,New Delhi,732.6,18.8,42.0,870.6,75.1
2025-02-20,New Delhi,722.9,19.4,54.2,862.8,73.6
2025-02-21,New Delhi,736.2,17.9,46.9,868.3,76.8
2025-02-22,New Delhi,759.2,15.7,39.4,878.2,76.4
2025-02-23,New Delhi,769.1,20.2,31.5,924.7,77.3
2025-02-24,New Delhi,725.4,18.3,24.3,857.9,75.0
2025-02-25,New Delhi,752.5,18.5,20.0,892.1,76.6
2025-02-26,New Delhi,773.9,17.8,20.0,911.5,76.4
2025-02-27,New Delhi,745.6,16.7,20.0,870.4,77.0
2025-02-28,New Delhi,737.0,17.8,20.0,868.4,75.6
2025-03-01,New Delhi,737.9,17.2,20.0,865.0,76.5
2025-03-02,New Delhi,723.3,18.3,20.0,855.4,76.1
2025-03-03,New Delhi,745.0,16.7,20.0,869.4,77.2
2025-03-04,New Delhi,760.2,18.8,20.0,902.9,76.4
2025-03-05,New Delhi,742.2,17.1,20.0,869.3,76.4
2025-03-06,New Delhi,707.6,16.8,20.0,826.6,77.0
2025-03-07,New Delhi,752.2,15.7,20.0,870.2,75.4
2025-03-08,New Delhi,754.1,15.7,20.0,872.8,76.2
2025-03-09,New Delhi,727.0,16.1,20.0,843.9,76.4
2025-03-10,New Delhi,735.9,17.8,20.0,866.7,75.7
2025-03-11,New Delhi,754.0,18.8,20.0,895.7,76.1
2025-03-12,New Delhi,774.4,18.4,20.0,916.6,76.6
2025-03-13,New Delhi,724.7,19.0,20.0,862.4,76.6
2025-03-14,New Delhi,799.9,18.1,20.0,945.0,76.1
2025-03-15,New Delhi,753.3,18.3,28.6,891.1,75.3
2025-03-16,New Delhi,718.0,17.8,21.5,845.8,78.4
2025-03-17,New Delhi,774.0,18.1,20.0,914.0,76.7
2025-03-18,New Delhi,733.3,19.4,20.0,875.5,73.4
2025-03-19,New Delhi,788.4,18.5,20.0,934.2,76.3
2025-03-20,New Delhi,774.5,18.8,20.0,920.5,76.8
2025-03-21,New Delhi,748.2,17.0,20.0,875.1,75.7
2025-03-22,New Delhi,755.1,17.7,20.0,888.8,76.7
2025-03-23,New Delhi,768.9,18.9,20.0,914.4,76.7
2025-03-24,New Delhi,775.1,19.7,20.0,927.8,75.3
2025-03-25,New Delhi,741.7,17.1,20.0,868.5,74.0
2025-03-26,New Delhi,792.4,18.1,20.0,935.7,76.5
2025-03-27,New Delhi,765.1,18.6,20.0,907.8,74.2
2025-03-28,New Delhi,813.0,18.5,20.0,963.6,77.7
2025-03-29,New Delhi,733.7,17.4,20.0,861.7,77.2
2025-03-30,New Delhi,750.0,16.6,20.0,874.2,75.5
2025-03-31,New Delhi,755.4,19.0,20.0,898.6,75.8
2025-04-01,New Delhi,749.3,19.9,20.0,898.6,75.9
2025-04-02,New Delhi,738.6,19.3,20.0,881.4,75.1
2025-04-03,New Delhi,783.5,19.8,20.0,938.7,76.5
2025-04-04,New Delhi,757.4,17.5,20.0,889.7,77.6
2025-04-05,New Delhi,722.4,16.8,20.0,843.9,77.0
2025-04-06,New Delhi,809.1,17.1,20.0,947.7,74.8
2025-04-07,New Delhi,805.8,17.6,20.0,947.6,77.1
2025-04-08,New Delhi,785.4,15.8,20.0,909.8,75.6
2025-04-09,New Delhi,771.0,19.3,20.0,919.7,75.3
2025-04-10,New Delhi,822.0,20.0,20.0,986.6,77.9
2025-04-11,New Delhi,847.8,17.5,20.0,996.6,75.8
2025-04-12,New Delhi,883.0,17.4,37.9,1036.9,75.0
2025-04-13,New Delhi,859.6,17.1,29.1,1006.4,75.5
2025-04-14,New Delhi,787.3,17.6,21.2,926.2,75.7
2025-04-15,New Delhi,814.7,16.3,20.0,947.4,76.3
2025-04-16,New Delhi,848.1,18.6,20.0,1006.2,75.8
2025-04-17,New Delhi,719.3,18.3,20.0,851.0,76.3
2025-04-18,New Delhi,865.0,15.8,20.0,1001.6,75.9
2025-04-19,New Delhi,761.2,17.7,75.8,895.9,72.3
2025-04-20,New Delhi,786.8,18.6,67.8,933.0,75.5
2025-04-21,New Delhi,823.4,17.5,59.7,967.5,77.2
2025-04-22,New Delhi,804.2,15.4,51.9,927.9,75.4
2025-04-23,New Delhi,900.6,17.2,42.9,1055.4,76.1
2025-04-24,New Delhi,794.9,20.9,34.8,961.5,76.1
2025-04-25,New Delhi,871.8,18.7,38.6,1034.9,76.0
2025-04-26,New Delhi,905.4,17.7,29.7,1065.9,74.9
2025-04-27,New Delhi,870.9,15.4,21.0,1004.8,74.5
2025-04-28,New Delhi,816.3,18.7,20.0,968.9,76.4
2025-04-29,New Delhi,838.5,18.0,20.0,989.7,74.5
2025-04-30,New Delhi,891.0,19.4,20.0,1063.5,75.0
2025-05-01,New Delhi,804.8,17.1,20.0,942.4,75.9
2025-05-02,New Delhi,825.7,17.1,20.0,967.3,76.3
2025-05-03,New Delhi,878.9,17.3,20.0,1031.0,74.3
2025-05-04,New Delhi,839.4,17.7,20.0,987.7,77.1
2025-05-05,New Delhi,848.6,18.5,20.0,1005.3,75.6
2025-05-06,New Delhi,886.2,18.7,20.0,1051.5,77.2
2025-05-07,New Delhi,876.0,17.9,20.0,1032.4,77.1
2025-05-08,New Delhi,864.4,18.0,20.0,1019.6,74.0
2025-05-09,New Delhi,866.2,19.5,20.0,1035.2,74.8
2025-05-10,New Delhi,900.2,16.7,20.0,1050.4,77.0
2025-05-11,New Delhi,869.8,18.7,34.3,1032.7,74.3
2025-05-12,New Delhi,887.0,17.5,25.4,1042.1,75.2
2025-05-13,New Delhi,911.1,17.1,97.7,1066.7,70.4
2025-05-14,New Delhi,914.4,15.6,100.0,1057.5,74.8
2025-05-15,New Delhi,907.9,19.7,91.0,1086.7,76.2
2025-05-16,New Delhi,910.2,18.3,82.1,1076.7,75.7
2025-05-17,New Delhi,928.2,16.1,73.0,1077.6,76.5
2025-05-18,New Delhi,953.5,17.1,63.4,1116.4,77.9
2025-05-19,New Delhi,952.4,20.3,53.7,1145.4,76.0
2025-05-20,New Delhi,933.1,18.0,44.5,1100.7,74.7
2025-05-21,New Delhi,923.1,16.9,35.3,1079.0,78.7
2025-05-22,New Delhi,926.2,17.6,30.4,1088.9,77.8
2025-05-23,New Delhi,963.4,16.8,24.3,1124.9,76.3
2025-05-24,New Delhi,869.5,20.9,20.0,1051.3,76.5
2025-05-25,New Delhi,919.3,17.0,20.0,1075.3,76.5
2025-05-26,New Delhi,960.6,18.3,20.0,1136.6,76.5
2025-05-27,New Delhi,941.3,18.4,20.0,1114.6,76.8
2025-05-28,New Delhi,930.3,19.1,20.0,1107.5,74.5
2025-05-29,New Delhi,965.0,18.0,24.7,1138.9,75.5
2025-05-30,New Delhi,960.1,18.3,23.2,1135.8,74.7
2025-05-31,New Delhi,941.6,18.2,20.0,1113.4,74.6
2025-06-01,New Delhi,941.3,15.6,21.5,1088.4,75.3
2025-06-02,New Delhi,954.8,19.1,20.0,1137.4,77.8
2025-06-03,New Delhi,915.5,17.5,20.0,1075.9,76.4
2025-06-04,New Delhi,906.2,16.2,20.0,1053.1,75.3
2025-06-05,New Delhi,928.2,19.5,20.0,1109.6,76.3
2025-06-06,New Delhi,987.9,17.6,20.0,1161.5,76.0
2025-06-07,New Delhi,978.4,18.8,20.0,1162.8,77.8
2025-06-08,New Delhi,839.4,17.2,20.0,984.0,77.0
2025-06-09,New Delhi,965.5,19.1,20.0,1150.3,74.6
2025-06-10,New Delhi,952.7,20.6,20.0,1149.4,77.0
2025-06-11,New Delhi,993.4,17.3,28.6,1165.3,74.9
2025-06-12,New Delhi,957.2,18.2,76.8,1131.1,70.9
2025-06-13,New Delhi,927.4,15.8,100.0,1073.7,71.9
2025-06-14,New Delhi,957.0,17.4,90.5,1123.7,75.4
2025-06-15,New Delhi,989.2,16.7,80.7,1154.9,73.7
2025-06-16,New Delhi,991.4,18.7,100.0,1176.5,72.7
2025-06-17,New Delhi,1021.9,16.9,89.7,1194.2,76.5
2025-06-18,New Delhi,910.7,16.2,80.6,1057.8,77.3
2025-06-19,New Delhi,930.8,19.3,71.5,1110.1,76.3
2025-06-20,New Delhi,884.6,17.9,62.6,1042.9,76.5
2025-06-21,New Delhi,1005.5,19.7,52.5,1203.7,77.4
2025-06-22,New Delhi,961.2,18.8,100.0,1142.0,70.3
2025-06-23,New Delhi,1032.5,18.7,89.9,1225.9,75.9
2025-06-24,New Delhi,1048.9,18.6,79.5,1244.2,73.7
2025-06-25,New Delhi,996.7,16.3,69.6,1159.1,76.3
2025-06-26,New Delhi,1037.0,17.8,100.0,1221.2,72.3
2025-06-27,New Delhi,988.2,18.3,90.2,1168.8,75.9
2025-06-28,New Delhi,963.3,17.9,80.6,1135.4,75.2
2025-06-29,New Delhi,1045.2,20.8,96.8,1262.4,74.3
2025-06-30,New Delhi,999.5,18.9,100.0,1187.9,71.6
2025-07-01,New Delhi,940.6,19.2,90.6,1120.8,75.7
2025-07-02,New Delhi,1006.4,16.7,82.8,1174.7,75.1
2025-07-03,New Delhi,956.5,19.4,73.2,1142.1,74.6
2025-07-04,New Delhi,921.5,17.4,63.8,1081.8,76.2
2025-07-05,New Delhi,939.3,17.6,54.3,1104.3,76.8
2025-07-06,New Delhi,981.6,18.2,44.4,1159.9,75.5
2025-07-07,New Delhi,1028.4,17.5,34.0,1208.6,74.7
2025-07-08,New Delhi,949.1,20.0,24.5,1138.8,75.3
2025-07-09,New Delhi,961.2,17.9,20.0,1133.5,78.3
2025-07-10,New Delhi,938.8,18.6,47.9,1113.8,74.2
2025-07-11,New Delhi,962.8,15.1,38.3,1108.3,76.2
2025-07-12,New Delhi,938.4,20.7,28.9,1133.1,75.9
2025-07-13,New Delhi,1010.4,15.6,20.0,1167.7,74.6
2025-07-14,New Delhi,988.1,18.2,35.4,1167.4,74.1
2025-07-15,New Delhi,984.3,19.3,25.5,1174.7,76.0
2025-07-16,New Delhi,977.5,17.5,20.0,1148.7,75.3
2025-07-17,New Delhi,972.6,18.9,20.0,1156.1,77.4
2025-07-18,New Delhi,1041.0,17.7,20.0,1225.1,77.0
2025-07-19,New Delhi,992.5,16.4,20.0,1155.2,77.1
2025-07-20,New Delhi,1046.8,17.7,20.0,1231.7,75.2
2025-07-21,New Delhi,971.5,16.9,20.0,1136.1,78.1
2025-07-22,New Delhi,994.1,17.8,20.0,1171.3,76.9
2025-07-23,New Delhi,995.4,19.3,20.0,1187.0,76.4
2025-07-24,New Delhi,1008.6,16.0,21.6,1169.8,74.4
2025-07-25,New Delhi,931.2,17.5,20.0,1094.4,76.2
2025-07-26,New Delhi,1007.2,17.6,20.0,1184.6,75.0
2025-07-27,New Delhi,890.2,18.7,20.0,1056.7,75.8
2025-07-28,New Delhi,985.9,17.6,20.0,1159.8,78.3
2025-07-29,New Delhi,1021.7,18.0,87.3,1205.1,69.5
2025-07-30,New Delhi,964.9,19.7,77.7,1155.1,77.7
2025-07-31,New Delhi,1008.7,19.7,84.1,1207.6,74.0
2025-08-01,New Delhi,926.5,18.6,74.9,1098.7,75.4
2025-08-02,New Delhi,945.6,17.9,65.4,1115.2,76.6
2025-08-03,New Delhi,893.1,18.6,96.1,1059.2,73.0
2025-08-04,New Delhi,923.6,20.0,86.8,1108.6,75.7
2025-08-05,New Delhi,983.3,19.1,100.0,1171.4,71.7
2025-08-06,New Delhi,976.7,16.9,90.2,1141.5,76.9
2025-08-07,New Delhi,1018.1,18.4,79.9,1205.7,76.5
2025-08-08,New Delhi,929.5,17.3,70.3,1090.2,75.3
2025-08-09,New Delhi,949.0,20.5,83.3,1144.0,72.1
2025-08-10,New Delhi,1005.1,18.8,73.3,1193.8,75.5
2025-08-11,New Delhi,932.1,17.6,64.1,1095.8,77.3
2025-08-12,New Delhi,911.5,19.7,57.1,1091.4,74.4
2025-08-13,New Delhi,940.3,17.4,47.8,1103.8,74.7
2025-08-14,New Delhi,939.7,20.4,38.4,1131.2,75.6
2025-08-15,New Delhi,942.0,16.4,28.9,1096.8,75.4
2025-08-16,New Delhi,955.1,17.5,26.3,1122.2,75.2
2025-08-17,New Delhi,961.4,19.7,20.0,1150.8,73.6
2025-08-18,New Delhi,952.0,18.4,20.0,1126.8,76.6
2025-08-19,New Delhi,896.9,17.5,20.0,1054.1,74.7
2025-08-20,New Delhi,944.1,19.8,45.2,1131.2,72.4
2025-08-21,New Delhi,950.5,18.7,35.6,1128.2,77.2
2025-08-22,New Delhi,914.1,17.6,26.6,1074.8,74.9
2025-08-23,New Delhi,899.6,17.9,41.3,1060.3,73.8
2025-08-24,New Delhi,934.8,18.3,53.5,1106.1,73.2
2025-08-25,New Delhi,916.3,18.2,69.1,1083.4,75.5
2025-08-26,New Delhi,1021.1,17.4,100.0,1198.6,73.2
2025-08-27,New Delhi,858.0,16.8,91.6,1002.4,74.7
2025-08-28,New Delhi,874.9,17.3,82.7,1026.4,75.6
2025-08-29,New Delhi,934.6,18.0,100.0,1102.6,72.7
2025-08-30,New Delhi,948.1,16.4,90.7,1103.9,75.3
2025-08-31,New Delhi,930.2,18.5,100.0,1102.0,73.1
2025-09-01,New Delhi,895.7,18.7,91.1,1063.6,74.4
2025-09-02,New Delhi,922.2,18.0,81.8,1088.5,76.7
2025-09-03,New Delhi,843.6,22.0,73.3,1029.0,73.9
2025-09-04,New Delhi,856.2,18.9,64.8,1018.1,77.5
2025-09-05,New Delhi,832.7,20.4,56.3,1002.9,75.1
2025-09-06,New Delhi,894.5,19.1,47.4,1065.3,76.6
2025-09-07,New Delhi,872.7,17.1,82.7,1022.1,71.8
2025-09-08,New Delhi,878.9,19.5,77.1,1050.0,75.7
2025-09-09,New Delhi,902.1,17.2,67.9,1057.6,76.1
2025-09-10,New Delhi,901.9,18.2,58.9,1066.4,76.1
2025-09-11,New Delhi,855.4,17.6,50.3,1006.0,76.0
2025-09-12,New Delhi,804.5,17.7,69.7,946.8,71.9
2025-09-13,New Delhi,909.1,17.3,60.5,1066.5,73.6
2025-09-14,New Delhi,861.4,18.9,89.6,1023.9,71.3
2025-09-15,New Delhi,923.9,18.3,80.4,1092.8,75.9
2025-09-16,New Delhi,888.1,18.0,100.0,1047.8,73.5
2025-09-17,New Delhi,903.9,19.1,90.9,1076.4,75.6
2025-09-18,New Delhi,881.9,18.1,95.5,1041.1,74.4
2025-09-19,New Delhi,863.0,16.3,100.0,1003.4,73.8
2025-09-20,New Delhi,863.2,18.7,91.3,1024.3,75.4
2025-09-21,New Delhi,847.8,18.0,91.6,1000.6,75.5
2025-09-22,New Delhi,815.0,17.6,100.0,958.9,72.9
2025-09-23,New Delhi,882.8,17.7,91.4,1039.1,75.7
2025-09-24,New Delhi,775.7,18.5,83.5,919.5,75.5
2025-09-25,New Delhi,894.5,16.9,96.0,1045.8,75.2
2025-09-26,New Delhi,827.9,17.6,87.8,973.3,74.7
2025-09-27,New Delhi,877.0,17.5,100.0,1030.1,73.8
2025-09-28,New Delhi,866.6,17.1,100.0,1014.8,73.3
2025-09-29,New Delhi,846.3,17.7,100.0,996.1,74.6
2025-09-30,New Delhi,865.6,18.3,91.1,1024.3,75.7
2025-10-01,New Delhi,865.2,19.3,82.8,1032.5,76.7
2025-10-02,New Delhi,827.2,16.2,74.7,961.1,75.5
2025-10-03,New Delhi,808.6,20.1,66.7,971.1,76.4
2025-10-04,New Delhi,767.6,16.6,59.1,895.0,78.6
2025-10-05,New Delhi,863.6,16.4,50.6,1004.9,77.5
2025-10-06,New Delhi,821.0,19.4,46.7,980.6,74.2
2025-10-07,New Delhi,831.4,19.0,38.4,989.4,76.4
2025-10-08,New Delhi,855.9,17.3,29.9,1003.6,76.4
2025-10-09,New Delhi,818.8,17.2,21.7,959.6,77.1
2025-10-10,New Delhi,787.3,17.6,20.0,926.1,76.5
2025-10-11,New Delhi,838.0,16.7,20.0,977.9,75.4
2025-10-12,New Delhi,848.9,20.2,20.0,1020.4,77.0
2025-10-13,New Delhi,851.7,17.8,20.0,1003.7,76.7
2025-10-14,New Delhi,836.7,16.9,20.0,977.9,76.2
2025-10-15,New Delhi,813.8,18.1,20.0,961.1,76.5
2025-10-16,New Delhi,815.6,19.3,20.0,973.4,76.8
2025-10-17,New Delhi,844.6,19.0,20.0,1005.0,77.3
2025-10-18,New Delhi,771.0,19.3,20.0,920.2,76.4
2025-10-19,New Delhi,841.4,17.8,20.0,991.5,77.1
2025-10-20,New Delhi,825.3,18.6,20.0,978.8,76.0
2025-10-21,New Delhi,792.0,19.3,20.0,945.0,74.6
2025-10-22,New Delhi,754.6,19.8,20.0,903.7,73.8
2025-10-23,New Delhi,804.9,19.6,31.4,962.8,74.4
2025-10-24,New Delhi,859.1,17.7,22.8,1011.4,76.5
2025-10-25,New Delhi,786.1,17.9,20.0,926.4,75.3
2025-10-26,New Delhi,772.6,17.7,20.0,909.1,76.9
2025-10-27,New Delhi,809.2,20.5,20.0,975.5,77.0
2025-10-28,New Delhi,796.3,18.6,39.9,944.2,75.1
2025-10-29,New Delhi,791.2,16.6,32.0,922.5,77.6
2025-10-30,New Delhi,771.6,18.1,24.2,911.0,76.7
2025-10-31,New Delhi,751.9,17.2,20.0,880.9,74.8
2025-11-01,New Delhi,771.4,18.9,20.0,917.0,78.1
2025-11-02,New Delhi,798.9,17.5,20.0,939.0,76.7
2025-11-03,New Delhi,754.2,17.6,20.0,886.7,76.4
2025-11-04,New Delhi,794.8,16.1,20.0,922.5,77.1
2025-11-05,New Delhi,771.4,16.7,38.3,900.2,73.1
