Date,City,Area,Average_Speed,Congestion_Index,Vehicle_Count,Peak_Hour,Accident_Count
2024-12-27,Bengaluru,Industrial,32.0,41.0,18839,17:00 - 19:00,2
2024-12-27,Bengaluru,Residential,30.0,41.8,25182,08:00 - 10:00,3
2024-12-28,Bengaluru,Downtown,28.4,41.2,32473,12:00 - 14:00,3
2024-12-28,Bengaluru,Suburbs,45.0,35.1,29048,12:00 - 14:00,3
2024-12-28,Bengaluru,Industrial,36.9,24.5,10479,12:00 - 14:00,1
2024-12-28,Bengaluru,Residential,40.0,22.7,11599,12:00 - 14:00,1
2024-12-29,Bengaluru,Downtown,23.1,36.1,27399,12:00 - 14:00,3
2024-12-29,Bengaluru,Suburbs,46.3,36.4,27816,12:00 - 14:00,4
2024-12-29,Bengaluru,Industrial,39.3,21.5,9084,12:00 - 14:00,1
2024-12-29,Bengaluru,Residential,36.8,23.9,11881,12:00 - 14:00,1
2024-12-30,Bengaluru,Downtown,11.8,82.0,62463,17:00 - 19:00,20
2024-12-30,Bengaluru,Suburbs,47.7,36.7,26119,08:00 - 10:00,3
2024-12-30,Bengaluru,Industrial,28.4,48.2,19998,08:00 - 10:00,5
2024-12-30,Bengaluru,Residential,32.2,34.6,22479,17:00 - 19:00,4
2024-12-31,Bengaluru,Downtown,10.1,85.2,56092,08:00 - 10:00,13
2024-12-31,Bengaluru,Suburbs,53.5,28.0,25263,08:00 - 10:00,2
2024-12-31,Bengaluru,Industrial,30.8,50.4,19338,17:00 - 19:00,3
2024-12-31,Bengaluru,Residential,31.1,35.8,23146,08:00 - 10:00,4
2025-01-01,Bengaluru,Downtown,17.4,86.4,58118,17:00 - 19:00,16
2025-01-01,Bengaluru,Suburbs,47.9,38.8,26705,08:00 - 10:00,4
2025-01-01,Bengaluru,Industrial,33.4,46.3,17725,08:00 - 10:00,4
2025-01-01,Bengaluru,Residential,27.2,41.0,22196,17:00 - 19:00,4
2025-01-02,Bengaluru,Downtown,10.0,84.3,56866,08:00 - 10:00,22
2025-01-02,Bengaluru,Suburbs,43.5,32.6,26961,17:00 - 19:00,2
2025-01-02,Bengaluru,Industrial,27.5,48.3,19273,17:00 - 19:00,3
2025-01-02,Bengaluru,Residential,32.3,36.1,23148,17:00 - 19:00,3
2025-01-03,Bengaluru,Downtown,10.3,82.6,61559,17:00 - 19:00,25
2025-01-03,Bengaluru,Suburbs,49.7,33.4,24584,08:00 - 10:00,4
2025-01-03,Bengaluru,Industrial,27.3,51.2,19533,08:00 - 10:00,4
2025-01-03,Bengaluru,Residential,31.3,37.8,21172,17:00 - 19:00,2
2025-01-04,Bengaluru,Downtown,22.1,40.1,35260,12:00 - 14:00,6
2025-01-04,Bengaluru,Suburbs,44.2,34.2,28604,12:00 - 14:00,2
2025-01-04,Bengaluru,Industrial,30.6,22.0,9403,12:00 - 14:00,1
2025-01-04,Bengaluru,Residential,34.1,21.0,11779,12:00 - 14:00,0
2025-01-05,Bengaluru,Downtown,28.4,37.6,27940,12:00 - 14:00,4
2025-01-05,Bengaluru,Suburbs,47.7,34.1,28104,12:00 - 14:00,4
2025-01-05,Bengaluru,Industrial,44.2,16.2,11495,12:00 - 14:00,0
2025-01-05,Bengaluru,Residential,39.9,18.1,11899,12:00 - 14:00,1
2025-01-06,Bengaluru,Downtown,11.7,85.7,57309,17:00 - 19:00,21
2025-01-06,Bengaluru,Suburbs,43.6,35.6,24580,17:00 - 19:00,4
2025-01-06,Bengaluru,Industrial,31.2,47.4,20388,17:00 - 19:00,3
2025-01-06,Bengaluru,Residential,30.4,36.4,24326,17:00 - 19:00,2
2025-01-07,Bengaluru,Downtown,10.0,87.8,56392,08:00 - 10:00,31
2025-01-07,Bengaluru,Suburbs,40.0,42.7,25839,17:00 - 19:00,4
2025-01-07,Bengaluru,Industrial,26.1,60.7,19091,17:00 - 19:00,8
2025-01-07,Bengaluru,Residential,23.7,46.4,22169,17:00 - 19:00,4
2025-01-08,Bengaluru,Downtown,15.7,81.8,60932,17:00 - 19:00,17
2025-01-08,Bengaluru,Suburbs,49.8,33.9,26876,17:00 - 19:00,2
2025-01-08,Bengaluru,Industrial,29.5,41.1,19651,08:00 - 10:00,3
2025-01-08,Bengaluru,Residential,34.5,34.0,21974,08:00 - 10:00,3
2025-01-09,Bengaluru,Downtown,10.0,83.5,58957,17:00 - 19:00,11
2025-01-09,Bengaluru,Suburbs,48.6,39.1,26273,08:00 - 10:00,4
2025-01-09,Bengaluru,Industrial,30.6,46.6,19922,17:00 - 19:00,3
2025-01-09,Bengaluru,Residential,29.9,39.6,25074,17:00 - 19:00,3
2025-01-10,Bengaluru,Downtown,16.1,85.3,60382,08:00 - 10:00,14
2025-01-10,Bengaluru,Suburbs,42.0,32.3,26415,08:00 - 10:00,4
2025-01-10,Bengaluru,Industrial,34.5,41.6,19602,17:00 - 19:00,3
2025-01-10,Bengaluru,Residential,30.5,44.2,23271,08:00 - 10:00,4
2025-01-11,Bengaluru,Downtown,23.0,40.9,28600,12:00 - 14:00,5
2025-01-11,Bengaluru,Suburbs,50.3,35.7,28568,12:00 - 14:00,4
2025-01-11,Bengaluru,Industrial,40.9,19.6,9972,12:00 - 14:00,1
2025-01-11,Bengaluru,Residential,32.7,26.0,13436,12:00 - 14:00,1
2025-01-12,Bengaluru,Downtown,18.6,38.1,27143,12:00 - 14:00,2
2025-01-12,Bengaluru,Suburbs,41.5,41.2,29354,12:00 - 14:00,3
2025-01-12,Bengaluru,Industrial,45.6,13.3,9785,12:00 - 14:00,0
2025-01-12,Bengaluru,Residential,33.9,18.0,12196,12:00 - 14:00,1
2025-01-13,Bengaluru,Downtown,12.3,86.6,60075,08:00 - 10:00,9
2025-01-13,Bengaluru,Suburbs,45.7,31.5,26150,17:00 - 19:00,4
2025-01-13,Bengaluru,Industrial,31.8,44.7,19358,17:00 - 19:00,4
2025-01-13,Bengaluru,Residential,24.3,48.0,23835,17:00 - 19:00,4
2025-01-14,Bengaluru,Downtown,12.6,82.5,60636,08:00 - 10:00,9
2025-01-14,Bengaluru,Suburbs,50.1,30.6,27517,08:00 - 10:00,3
2025-01-14,Bengaluru,Industrial,30.1,51.9,18765,08:00 - 10:00,2
2025-01-14,Bengaluru,Residential,25.7,38.2,23218,08:00 - 10:00,4
2025-01-15,Bengaluru,Downtown,13.4,81.9,59834,17:00 - 19:00,15
2025-01-15,Bengaluru,Suburbs,48.0,32.9,25081,17:00 - 19:00,3
2025-01-15,Bengaluru,Industrial,32.1,44.9,18887,17:00 - 19:00,4
2025-01-15,Bengaluru,Residential,29.8,39.5,22503,08:00 - 10:00,3
2025-01-16,Bengaluru,Downtown,13.5,80.9,58911,17:00 - 19:00,12
2025-01-16,Bengaluru,Suburbs,49.2,35.3,25251,08:00 - 10:00,4
2025-01-16,Bengaluru,Industrial,32.3,45.7,19164,08:00 - 10:00,4
2025-01-16,Bengaluru,Residential,27.1,32.0,24319,08:00 - 10:00,3
2025-01-17,Bengaluru,Downtown,14.4,89.8,60564,08:00 - 10:00,27
2025-01-17,Bengaluru,Suburbs,48.3,28.9,24996,17:00 - 19:00,3
2025-01-17,Bengaluru,Industrial,33.8,39.1,19724,08:00 - 10:00,3
2025-01-17,Bengaluru,Residential,24.8,40.0,23213,17:00 - 19:00,3
2025-01-18,Bengaluru,Downtown,20.8,38.9,33566,12:00 - 14:00,6
2025-01-18,Bengaluru,Suburbs,50.8,32.9,29495,12:00 - 14:00,2
2025-01-18,Bengaluru,Industrial,41.2,16.5,10191,12:00 - 14:00,1
2025-01-18,Bengaluru,Residential,37.4,17.7,12724,12:00 - 14:00,0
2025-01-19,Bengaluru,Downtown,15.5,43.7,29974,12:00 - 14:00,4
2025-01-19,Bengaluru,Suburbs,46.8,31.3,27433,12:00 - 14:00,4
2025-01-19,Bengaluru,Industrial,38.0,14.1,9655,12:00 - 14:00,0
2025-01-19,Bengaluru,Residential,33.0,24.5,10333,12:00 - 14:00,0
2025-01-20,Bengaluru,Downtown,11.0,89.9,57051,08:00 - 10:00,22
2025-01-20,Bengaluru,Suburbs,48.4,25.3,26456,08:00 - 10:00,2
2025-01-20,Bengaluru,Industrial,34.5,48.9,19689,17:00 - 19:00,5
2025-01-20,Bengaluru,Residential,28.0,34.2,24010,17:00 - 19:00,2
2025-01-21,Bengaluru,Downtown,13.9,85.0,59491,17:00 - 19:00,25
2025-01-21,Bengaluru,Suburbs,49.3,27.2,26759,17:00 - 19:00,2
2025-01-21,Bengaluru,Industrial,25.5,43.6,19684,17:00 - 19:00,2
2025-01-21,Bengaluru,Residential,35.3,39.1,22478,08:00 - 10:00,4
2025-01-22,Bengaluru,Downtown,14.3,93.5,58772,08:00 - 10:00,32
2025-01-22,Bengaluru,Suburbs,54.0,36.3,26334,17:00 - 19:00,2
2025-01-22,Bengaluru,Industrial,29.7,48.8,20032,17:00 - 19:00,6
2025-01-22,Bengaluru,Residential,22.6,42.6,23561,17:00 - 19:00,3
2025-01-23,Bengaluru,Downtown,11.5,88.9,58208,08:00 - 10:00,13
2025-01-23,Bengaluru,Suburbs,52.1,35.3,26838,17:00 - 19:00,3
2025-01-23,Bengaluru,Industrial,32.5,49.3,20502,08:00 - 10:00,4
2025-01-23,Bengaluru,Residential,36.6,33.9,23081,08:00 - 10:00,3
2025-01-24,Bengaluru,Downtown,16.8,86.6,55274,17:00 - 19:00,22
2025-01-24,Bengaluru,Suburbs,40.4,41.5,25918,17:00 - 19:00,7
2025-01-24,Bengaluru,Industrial,24.6,52.5,19950,17:00 - 19:00,8
2025-01-24,Bengaluru,Residential,23.7,49.0,22490,08:00 - 10:00,4
2025-01-25,Bengaluru,Downtown,23.9,36.9,32130,12:00 - 14:00,4
2025-01-25,Bengaluru,Suburbs,43.1,34.3,27690,12:00 - 14:00,2
2025-01-25,Bengaluru,Industrial,40.0,25.3,8707,12:00 - 14:00,0
2025-01-25,Bengaluru,Residential,31.6,19.4,12357,12:00 - 14:00,1
2025-01-26,Bengaluru,Downtown,17.1,43.4,26608,12:00 - 14:00,2
2025-01-26,Bengaluru,Suburbs,44.7,35.9,28393,12:00 - 14:00,4
2025-01-26,Bengaluru,Industrial,38.1,27.9,9547,12:00 - 14:00,1
2025-01-26,Bengaluru,Residential,37.5,18.0,12332,12:00 - 14:00,1
2025-01-27,Bengaluru,Downtown,13.0,99.0,57619,17:00 - 19:00,14
2025-01-27,Bengaluru,Suburbs,29.4,53.6,26603,08:00 - 10:00,8
2025-01-27,Bengaluru,Industrial,23.7,63.0,19554,17:00 - 19:00,6
2025-01-27,Bengaluru,Residential,23.5,46.8,23863,08:00 - 10:00,6
2025-01-28,Bengaluru,Downtown,10.8,76.6,58562,08:00 - 10:00,19
2025-01-28,Bengaluru,Suburbs,49.6,36.4,27270,17:00 - 19:00,2
2025-01-28,Bengaluru,Industrial,37.8,38.0,20857,17:00 - 19:00,3
2025-01-28,Bengaluru,Residential,29.3,45.4,22355,08:00 - 10:00,4
2025-01-29,Bengaluru,Downtown,14.8,88.1,54702,08:00 - 10:00,29
2025-01-29,Bengaluru,Suburbs,41.6,42.7,26032,08:00 - 10:00,7
2025-01-29,Bengaluru,Industrial,19.7,57.4,19404,08:00 - 10:00,4
2025-01-29,Bengaluru,Residential,28.2,44.4,23271,08:00 - 10:00,7
2025-01-30,Bengaluru,Downtown,17.0,84.8,56336,08:00 - 10:00,15
2025-01-30,Bengaluru,Suburbs,49.4,26.4,25019,08:00 - 10:00,2
2025-01-30,Bengaluru,Industrial,36.9,37.0,19846,17:00 - 19:00,3
2025-01-30,Bengaluru,Residential,27.7,48.7,24684,08:00 - 10:00,6
2025-01-31,Bengaluru,Downtown,10.0,85.0,59991,17:00 - 19:00,21
2025-01-31,Bengaluru,Suburbs,44.6,39.7,24495,08:00 - 10:00,4
2025-01-31,Bengaluru,Industrial,33.8,45.2,18830,17:00 - 19:00,3
2025-01-31,Bengaluru,Residential,34.1,38.4,24652,17:00 - 19:00,5
2025-02-01,Bengaluru,Downtown,23.3,39.1,32559,12:00 - 14:00,6
2025-02-01,Bengaluru,Suburbs,40.9,32.6,27604,12:00 - 14:00,2
2025-02-01,Bengaluru,Industrial,38.7,23.5,10562,12:00 - 14:00,1
2025-02-01,Bengaluru,Residential,37.7,21.7,12448,12:00 - 14:00,1
2025-02-02,Bengaluru,Downtown,23.6,44.3,30519,12:00 - 14:00,3
2025-02-02,Bengaluru,Suburbs,42.0,38.6,28368,12:00 - 14:00,3
2025-02-02,Bengaluru,Industrial,37.2,24.7,10751,12:00 - 14:00,1
2025-02-02,Bengaluru,Residential,41.8,21.3,10829,12:00 - 14:00,1
2025-02-03,Bengaluru,Downtown,12.2,82.3,55383,08:00 - 10:00,12
2025-02-03,Bengaluru,Suburbs,44.3,34.7,26828,08:00 - 10:00,4
2025-02-03,Bengaluru,Industrial,33.3,43.2,19146,17:00 - 19:00,2
2025-02-03,Bengaluru,Residential,27.0,34.1,23270,08:00 - 10:00,2
2025-02-04,Bengaluru,Downtown,10.0,85.5,57568,17:00 - 19:00,19
2025-02-04,Bengaluru,Suburbs,47.2,35.2,26848,17:00 - 19:00,4
2025-02-04,Bengaluru,Industrial,31.8,45.4,19046,17:00 - 19:00,2
2025-02-04,Bengaluru,Residential,26.7,43.2,23976,08:00 - 10:00,3
2025-02-05,Bengaluru,Downtown,12.6,78.5,58649,08:00 - 10:00,9
2025-02-05,Bengaluru,Suburbs,46.3,34.0,25951,08:00 - 10:00,3
2025-02-05,Bengaluru,Industrial,32.8,36.6,19381,08:00 - 10:00,2
2025-02-05,Bengaluru,Residential,24.3,42.7,25057,08:00 - 10:00,2
2025-02-06,Bengaluru,Downtown,17.3,87.9,59639,08:00 - 10:00,18
2025-02-06,Bengaluru,Suburbs,47.8,34.1,25045,17:00 - 19:00,3
2025-02-06,Bengaluru,Industrial,30.1,40.2,18854,08:00 - 10:00,3
2025-02-06,Bengaluru,Residential,30.7,36.3,23733,08:00 - 10:00,3
2025-02-07,Bengaluru,Downtown,11.6,83.8,60669,17:00 - 19:00,15
2025-02-07,Bengaluru,Suburbs,48.7,29.0,24670,08:00 - 10:00,2
2025-02-07,Bengaluru,Industrial,29.5,54.8,18364,08:00 - 10:00,5
2025-02-07,Bengaluru,Residential,28.0,44.2,23106,17:00 - 19:00,4
2025-02-08,Bengaluru,Downtown,22.5,37.7,32565,12:00 - 14:00,3
2025-02-08,Bengaluru,Suburbs,47.7,34.6,29877,12:00 - 14:00,2
2025-02-08,Bengaluru,Industrial,37.0,27.4,10351,12:00 - 14:00,1
2025-02-08,Bengaluru,Residential,37.7,16.8,10763,12:00 - 14:00,0
2025-02-09,Bengaluru,Downtown,24.7,40.0,26021,12:00 - 14:00,3
2025-02-09,Bengaluru,Suburbs,44.3,42.1,29284,12:00 - 14:00,3
2025-02-09,Bengaluru,Industrial,41.5,22.6,9140,12:00 - 14:00,1
2025-02-09,Bengaluru,Residential,36.4,15.8,10895,12:00 - 14:00,1
2025-02-10,Bengaluru,Downtown,12.3,81.8,55457,17:00 - 19:00,22
2025-02-10,Bengaluru,Suburbs,48.7,32.8,23343,17:00 - 19:00,3
2025-02-10,Bengaluru,Industrial,37.5,43.7,18730,08:00 - 10:00,4
2025-02-10,Bengaluru,Residential,29.6,38.1,23808,08:00 - 10:00,4
2025-02-11,Bengaluru,Downtown,10.0,84.5,59856,17:00 - 19:00,23
2025-02-11,Bengaluru,Suburbs,51.8,31.2,25997,08:00 - 10:00,3
2025-02-11,Bengaluru,Industrial,31.7,46.6,19283,08:00 - 10:00,2
2025-02-11,Bengaluru,Residential,32.0,39.1,23859,08:00 - 10:00,2
2025-02-12,Bengaluru,Downtown,14.9,82.3,59057,17:00 - 19:00,13
2025-02-12,Bengaluru,Suburbs,49.2,38.2,26348,08:00 - 10:00,5
2025-02-12,Bengaluru,Industrial,29.4,50.6,20011,17:00 - 19:00,4
2025-02-12,Bengaluru,Residential,30.6,46.4,23912,17:00 - 19:00,3
2025-02-13,Bengaluru,Downtown,11.9,87.1,59057,17:00 - 19:00,19
2025-02-13,Bengaluru,Suburbs,50.7,30.5,26737,17:00 - 19:00,4
2025-02-13,Bengaluru,Industrial,28.1,43.0,17670,08:00 - 10:00,4
2025-02-13,Bengaluru,Residential,25.8,44.4,23703,17:00 - 19:00,3
2025-02-14,Bengaluru,Downtown,18.5,84.9,61133,17:00 - 19:00,10
2025-02-14,Bengaluru,Suburbs,45.1,34.1,26508,08:00 - 10:00,2
2025-02-14,Bengaluru,Industrial,29.9,46.3,20685,08:00 - 10:00,4
2025-02-14,Bengaluru,Residential,27.8,40.4,22585,08:00 - 10:00,2
2025-02-15,Bengaluru,Downtown,18.2,44.8,28663,12:00 - 14:00,3
2025-02-15,Bengaluru,Suburbs,47.3,37.7,28606,12:00 - 14:00,5
2025-02-15,Bengaluru,Industrial,43.3,15.5,9444,12:00 - 14:00,0
2025-02-15,Bengaluru,Residential,36.3,19.3,11227,12:00 - 14:00,1
2025-02-16,Bengaluru,Downtown,28.7,39.9,28379,12:00 - 14:00,3
2025-02-16,Bengaluru,Suburbs,43.6,37.8,27142,12:00 - 14:00,3
2025-02-16,Bengaluru,Industrial,34.5,19.4,11201,12:00 - 14:00,1
2025-02-16,Bengaluru,Residential,32.5,22.0,11756,12:00 - 14:00,1
2025-02-17,Bengaluru,Downtown,14.5,81.5,57409,17:00 - 19:00,11
2025-02-17,Bengaluru,Suburbs,46.8,35.5,26673,08:00 - 10:00,2
2025-02-17,Bengaluru,Industrial,20.2,51.5,19967,08:00 - 10:00,3
2025-02-17,Bengaluru,Residential,27.8,44.2,23596,17:00 - 19:00,2
2025-02-18,Bengaluru,Downtown,12.9,87.8,56397,08:00 - 10:00,18
2025-02-18,Bengaluru,Suburbs,49.1,30.0,26189,17:00 - 19:00,4
2025-02-18,Bengaluru,Industrial,31.3,41.7,20414,17:00 - 19:00,2
2025-02-18,Bengaluru,Residential,31.9,38.4,23338,08:00 - 10:00,2
2025-02-19,Bengaluru,Downtown,10.0,87.3,58387,17:00 - 19:00,17
2025-02-19,Bengaluru,Suburbs,45.7,42.8,26144,17:00 - 19:00,3
2025-02-19,Bengaluru,Industrial,30.0,44.4,19462,17:00 - 19:00,4
2025-02-19,Bengaluru,Residential,26.8,34.7,22876,08:00 - 10:00,4
2025-02-20,Bengaluru,Downtown,10.0,99.0,58909,17:00 - 19:00,26
2025-02-20,Bengaluru,Suburbs,34.0,51.3,25296,08:00 - 10:00,5
2025-02-20,Bengaluru,Industrial,17.9,57.3,19869,08:00 - 10:00,5
2025-02-20,Bengaluru,Residential,19.8,60.6,23501,08:00 - 10:00,8
2025-02-21,Bengaluru,Downtown,10.0,89.4,61627,08:00 - 10:00,10
2025-02-21,Bengaluru,Suburbs,43.5,37.8,25891,08:00 - 10:00,4
2025-02-21,Bengaluru,Industrial,29.7,44.8,19038,17:00 - 19:00,4
2025-02-21,Bengaluru,Residential,30.4,43.4,23421,17:00 - 19:00,2
2025-02-22,Bengaluru,Downtown,24.8,45.5,27872,12:00 - 14:00,5
2025-02-22,Bengaluru,Suburbs,41.7,39.7,29441,12:00 - 14:00,4
2025-02-22,Bengaluru,Industrial,36.5,19.1,9966,12:00 - 14:00,1
2025-02-22,Bengaluru,Residential,36.3,22.2,10070,12:00 - 14:00,1
2025-02-23,Bengaluru,Downtown,24.3,43.8,29749,12:00 - 14:00,4
2025-02-23,Bengaluru,Suburbs,45.8,37.7,29750,12:00 - 14:00,2
2025-02-23,Bengaluru,Industrial,31.4,21.5,10104,12:00 - 14:00,1
2025-02-23,Bengaluru,Residential,32.0,23.8,11154,12:00 - 14:00,1
2025-02-24,Bengaluru,Downtown,10.0,87.9,61512,17:00 - 19:00,18
2025-02-24,Bengaluru,Suburbs,40.4,37.6,27480,17:00 - 19:00,6
2025-02-24,Bengaluru,Industrial,33.6,48.7,18649,08:00 - 10:00,5
2025-02-24,Bengaluru,Residential,27.7,40.8,21937,08:00 - 10:00,3
2025-02-25,Bengaluru,Downtown,13.4,90.0,58336,17:00 - 19:00,26
2025-02-25,Bengaluru,Suburbs,46.7,30.0,24360,08:00 - 10:00,3
2025-02-25,Bengaluru,Industrial,30.3,40.9,19014,17:00 - 19:00,3
2025-02-25,Bengaluru,Residential,31.2,30.0,23696,08:00 - 10:00,2
2025-02-26,Bengaluru,Downtown,14.1,84.4,56951,08:00 - 10:00,13
2025-02-26,Bengaluru,Suburbs,49.4,26.4,26347,08:00 - 10:00,2
2025-02-26,Bengaluru,Industrial,41.6,43.0,19176,08:00 - 10:00,4
2025-02-26,Bengaluru,Residential,31.1,38.9,22453,17:00 - 19:00,4
2025-02-27,Bengaluru,Downtown,12.1,86.1,59299,08:00 - 10:00,15
2025-02-27,Bengaluru,Suburbs,47.1,38.6,25343,08:00 - 10:00,2
2025-02-27,Bengaluru,Industrial,31.1,52.9,20699,08:00 - 10:00,2
2025-02-27,Bengaluru,Residential,29.1,42.9,23642,17:00 - 19:00,3
2025-02-28,Bengaluru,Downtown,17.0,87.7,61666,17:00 - 19:00,27
2025-02-28,Bengaluru,Suburbs,47.5,31.2,26638,08:00 - 10:00,4
2025-02-28,Bengaluru,Industrial,27.9,45.2,18719,17:00 - 19:00,3
2025-02-28,Bengaluru,Residential,33.1,35.7,22679,08:00 - 10:00,4
2025-03-01,Bengaluru,Downtown,26.3,39.6,27926,12:00 - 14:00,3
2025-03-01,Bengaluru,Suburbs,45.5,33.3,27505,12:00 - 14:00,2
2025-03-01,Bengaluru,Industrial,37.1,24.0,11172,12:00 - 14:00,1
2025-03-01,Bengaluru,Residential,35.5,19.2,12301,12:00 - 14:00,1
2025-03-02,Bengaluru,Downtown,19.0,44.4,33409,12:00 - 14:00,3
2025-03-02,Bengaluru,Suburbs,47.6,38.7,28951,12:00 - 14:00,3
2025-03-02,Bengaluru,Industrial,41.5,22.0,10176,12:00 - 14:00,1
2025-03-02,Bengaluru,Residential,39.0,20.4,11203,12:00 - 14:00,1
2025-03-03,Bengaluru,Downtown,10.5,84.2,61005,17:00 - 19:00,11
2025-03-03,Bengaluru,Suburbs,50.8,24.4,24146,08:00 - 10:00,2
2025-03-03,Bengaluru,Industrial,26.9,43.8,20159,17:00 - 19:00,2
2025-03-03,Bengaluru,Residential,29.9,38.8,21876,17:00 - 19:00,3
2025-03-04,Bengaluru,Downtown,12.6,82.2,58639,17:00 - 19:00,10
2025-03-04,Bengaluru,Suburbs,49.7,33.3,27081,08:00 - 10:00,3
2025-03-04,Bengaluru,Industrial,30.9,48.4,19644,17:00 - 19:00,2
2025-03-04,Bengaluru,Residential,30.5,33.8,24386,17:00 - 19:00,4
2025-03-05,Bengaluru,Downtown,15.2,87.6,58513,17:00 - 19:00,10
2025-03-05,Bengaluru,Suburbs,47.4,27.9,26024,17:00 - 19:00,3
2025-03-05,Bengaluru,Industrial,29.9,42.4,19003,17:00 - 19:00,3
2025-03-05,Bengaluru,Residential,25.4,44.3,22742,17:00 - 19:00,5
2025-03-06,Bengaluru,Downtown,11.7,80.6,58976,17:00 - 19:00,8
2025-03-06,Bengaluru,Suburbs,47.2,28.4,26344,17:00 - 19:00,2
2025-03-06,Bengaluru,Industrial,29.9,46.6,19238,08:00 - 10:00,4
2025-03-06,Bengaluru,Residential,27.1,41.0,23612,17:00 - 19:00,3
2025-03-07,Bengaluru,Downtown,11.0,97.1,59137,17:00 - 19:00,18
2025-03-07,Bengaluru,Suburbs,39.8,46.0,26664,17:00 - 19:00,5
2025-03-07,Bengaluru,Industrial,21.3,58.1,19213,17:00 - 19:00,3
2025-03-07,Bengaluru,Residential,26.4,46.1,23079,08:00 - 10:00,3
2025-03-08,Bengaluru,Downtown,22.1,46.4,28923,12:00 - 14:00,5
2025-03-08,Bengaluru,Suburbs,47.9,32.2,28889,12:00 - 14:00,2
2025-03-08,Bengaluru,Industrial,39.7,17.1,9830,12:00 - 14:00,1
2025-03-08,Bengaluru,Residential,35.2,23.0,11705,12:00 - 14:00,1
2025-03-09,Bengaluru,Downtown,22.5,41.9,26002,12:00 - 14:00,3
2025-03-09,Bengaluru,Suburbs,43.3,35.1,27637,12:00 - 14:00,3
2025-03-09,Bengaluru,Industrial,39.7,21.5,9184,12:00 - 14:00,1
2025-03-09,Bengaluru,Residential,34.8,16.1,11785,12:00 - 14:00,1
2025-03-10,Bengaluru,Downtown,17.0,83.5,58469,08:00 - 10:00,22
2025-03-10,Bengaluru,Suburbs,43.2,34.4,26689,17:00 - 19:00,4
2025-03-10,Bengaluru,Industrial,30.3,42.4,19232,17:00 - 19:00,2
2025-03-10,Bengaluru,Residential,31.8,38.3,23169,08:00 - 10:00,3
2025-03-11,Bengaluru,Downtown,12.2,80.0,57803,17:00 - 19:00,10
2025-03-11,Bengaluru,Suburbs,42.6,40.9,25056,17:00 - 19:00,5
2025-03-11,Bengaluru,Industrial,31.0,44.3,20038,17:00 - 19:00,2
2025-03-11,Bengaluru,Residential,28.3,36.2,22972,08:00 - 10:00,1
2025-03-12,Bengaluru,Downtown,17.1,84.3,59342,17:00 - 19:00,9
2025-03-12,Bengaluru,Suburbs,46.4,34.9,25779,17:00 - 19:00,3
2025-03-12,Bengaluru,Industrial,24.9,47.0,20114,08:00 - 10:00,2
2025-03-12,Bengaluru,Residential,32.9,43.9,24646,08:00 - 10:00,4
2025-03-13,Bengaluru,Downtown,14.2,80.1,56328,08:00 - 10:00,20
2025-03-13,Bengaluru,Suburbs,48.3,31.2,25298,08:00 - 10:00,2
2025-03-13,Bengaluru,Industrial,27.5,49.2,18140,08:00 - 10:00,3
2025-03-13,Bengaluru,Residential,33.5,40.1,23055,08:00 - 10:00,4
2025-03-14,Bengaluru,Downtown,17.0,77.6,60872,17:00 - 19:00,22
2025-03-14,Bengaluru,Suburbs,49.7,27.7,25268,17:00 - 19:00,2
2025-03-14,Bengaluru,Industrial,34.6,40.8,18898,08:00 - 10:00,4
2025-03-14,Bengaluru,Residential,30.7,41.3,23339,17:00 - 19:00,4
2025-03-15,Bengaluru,Downtown,20.0,38.3,29698,12:00 - 14:00,4
2025-03-15,Bengaluru,Suburbs,51.0,35.2,28309,12:00 - 14:00,4
2025-03-15,Bengaluru,Industrial,43.8,20.9,10222,12:00 - 14:00,1
2025-03-15,Bengaluru,Residential,37.5,22.1,11126,12:00 - 14:00,1
2025-03-16,Bengaluru,Downtown,17.3,51.6,28643,12:00 - 14:00,9
2025-03-16,Bengaluru,Suburbs,49.2,38.8,28128,12:00 - 14:00,4
2025-03-16,Bengaluru,Industrial,34.0,26.1,9884,12:00 - 14:00,1
2025-03-16,Bengaluru,Residential,33.3,22.8,12425,12:00 - 14:00,1
2025-03-17,Bengaluru,Downtown,17.8,78.2,56661,08:00 - 10:00,20
2025-03-17,Bengaluru,Suburbs,40.3,37.1,26001,08:00 - 10:00,4
2025-03-17,Bengaluru,Industrial,36.2,34.2,18460,17:00 - 19:00,2
2025-03-17,Bengaluru,Residential,29.3,40.8,24290,17:00 - 19:00,2
2025-03-18,Bengaluru,Downtown,14.6,78.6,60658,17:00 - 19:00,9
2025-03-18,Bengaluru,Suburbs,49.1,27.8,26682,08:00 - 10:00,2
2025-03-18,Bengaluru,Industrial,30.2,38.5,19928,08:00 - 10:00,2
2025-03-18,Bengaluru,Residential,27.6,38.4,24052,08:00 - 10:00,3
2025-03-19,Bengaluru,Downtown,12.7,84.0,55935,17:00 - 19:00,15
2025-03-19,Bengaluru,Suburbs,43.4,32.7,25257,08:00 - 10:00,3
2025-03-19,Bengaluru,Industrial,33.2,41.1,20709,17:00 - 19:00,2
2025-03-19,Bengaluru,Residential,25.0,47.5,23545,08:00 - 10:00,4
2025-03-20,Bengaluru,Downtown,15.1,89.6,61473,08:00 - 10:00,13
2025-03-20,Bengaluru,Suburbs,51.9,30.1,24343,17:00 - 19:00,2
