Date,City,Electricity_Consumption,Renewable_Energy_Percent,Peak_Usage,Residential_Consumption,Commercial_Consumption,Industrial_Consumption
2026-06-10,Bengaluru,2968.5,62.1,189.7,1039.0,1039.0,890.6
2026-06-11,Bengaluru,4130.6,68.1,230.4,1445.7,1445.7,1239.2
2026-06-12,Bengaluru,4516.5,60.2,261.4,1580.8,1580.8,1355.0
2026-06-13,Bengaluru,3655.7,59.2,203.2,1279.5,1279.5,1096.7
2026-06-14,Bengaluru,3782.7,66.3,210.8,1324.0,1324.0,1134.8
2026-06-15,Bengaluru,4701.8,62.6,273.9,1645.6,1645.6,1410.5
2026-06-16,Bengaluru,4372.0,64.0,277.3,1530.2,1530.2,1311.6
2026-06-17,Bengaluru,3792.9,64.5,225.1,1327.5,1327.5,1137.9
2026-06-18,Bengaluru,4603.5,65.2,290.3,1611.2,1611.2,1381.1
2026-06-19,Bengaluru,4019.1,62.0,231.5,1406.7,1406.7,1205.7
2026-06-20,Bengaluru,3624.5,70.7,210.0,1268.6,1268.6,1087.3
2026-06-21,Bengaluru,3966.0,63.0,230.7,1388.1,1388.1,1189.8
2026-06-22,Bengaluru,4848.4,61.4,292.8,1696.9,1696.9,1454.5
2026-06-23,Bengaluru,3787.9,59.5,238.2,1325.8,1325.8,1136.4
2026-06-24,Bengaluru,3491.7,63.6,209.5,1222.1,1222.1,1047.5
2026-06-25,Bengaluru,3994.5,62.9,239.2,1398.1,1398.1,1198.3
2026-06-26,Bengaluru,4187.1,61.2,246.2,1465.5,1465.5,1256.1
2026-06-27,Bengaluru,4499.5,63.9,247.2,1574.8,1574.8,1349.8
2026-06-28,Bengaluru,4536.0,56.0,248.5,1587.6,1587.6,1360.8
2026-06-29,Bengaluru,4073.6,64.8,247.3,1425.7,1425.7,1222.1
2026-06-30,Bengaluru,3123.9,65.7,191.5,1093.4,1093.4,937.2
2026-07-01,Bengaluru,3872.3,63.9,244.1,1355.3,1355.3,1161.7
2026-07-02,Bengaluru,3141.0,54.4,179.7,1099.3,1099.3,942.3
2026-07-03,Bengaluru,4615.1,58.4,289.9,1615.3,1615.3,1384.5
2026-07-04,Bengaluru,4672.9,63.5,260.4,1635.5,1635.5,1401.9
2026-07-05,Bengaluru,4543.7,64.6,247.1,1590.3,1590.3,1363.1
2026-07-06,Bengaluru,3942.1,54.0,247.8,1379.7,1379.7,1182.6
2026-07-07,Bengaluru,4180.1,54.1,248.9,1463.0,1463.0,1254.0
2026-07-08,Bengaluru,3107.6,62.0,170.7,1087.7,1087.7,932.3
2026-07-09,Bengaluru,4044.1,61.3,222.9,1415.4,1415.4,1213.2
2026-07-10,Bengaluru,4568.9,65.9,268.1,1599.1,1599.1,1370.7
2026-07-11,Bengaluru,4164.6,62.9,229.9,1457.6,1457.6,1249.4
2026-07-12,Bengaluru,4611.9,62.9,259.5,1614.2,1614.2,1383.6
2026-07-13,Bengaluru,4377.0,60.4,279.7,1532.0,1532.0,1313.1
2026-07-14,Bengaluru,5025.0,62.6,294.2,1758.7,1758.7,1507.5
2026-07-15,Bengaluru,3475.7,56.1,223.8,1216.5,1216.5,1042.7
2026-07-16,Bengaluru,3398.2,66.4,193.7,1189.4,1189.4,1019.5
2026-07-17,Bengaluru,3703.6,58.5,235.7,1296.3,1296.3,1111.1
2026-07-18,Bengaluru,4199.4,63.9,238.3,1469.8,1469.8,1259.8
2026-07-19,Bengaluru,5306.3,67.5,299.4,1857.2,1857.2,1591.9
2026-07-20,Bengaluru,4085.3,56.5,255.1,1429.9,1429.9,1225.6
2026-07-21,Bengaluru,4792.7,64.3,304.3,1677.5,1677.5,1437.8
2026-07-22,Bengaluru,4292.5,64.3,238.5,1502.4,1502.4,1287.7
2026-07-23,Bengaluru,4364.0,63.4,262.8,1527.4,1527.4,1309.2
2026-07-24,Bengaluru,4556.0,70.4,269.0,1594.6,1594.6,1366.8
2026-07-25,Bengaluru,4547.8,64.8,247.0,1591.7,1591.7,1364.3
2026-07-26,Bengaluru,3233.0,63.5,190.9,1131.5,1131.5,969.9
2026-07-27,Bengaluru,3547.2,61.2,211.3,1241.5,1241.5,1064.2
2026-07-28,Bengaluru,3590.2,58.1,224.0,1256.6,1256.6,1077.0
2026-07-29,Bengaluru,4615.4,59.5,262.7,1615.4,1615.4,1384.6
2026-07-30,Bengaluru,3326.1,61.6,193.2,1164.1,1164.1,997.8
2026-07-31,Bengaluru,3773.9,58.1,240.5,1320.9,1320.9,1132.2
2026-08-01,Bengaluru,4440.2,68.8,240.7,1554.1,1554.1,1332.1
2026-08-02,Bengaluru,4047.0,55.3,236.1,1416.5,1416.5,1214.1
2026-08-03,Bengaluru,3023.2,66.8,179.1,1058.1,1058.1,907.0
2026-08-04,Bengaluru,3757.2,55.9,226.0,1315.0,1315.0,1127.1
2026-08-05,Bengaluru,3743.3,67.5,228.4,1310.1,1310.1,1123.0
2026-08-06,Bengaluru,4780.1,69.2,266.9,1673.0,1673.0,1434.0
2026-08-07,Bengaluru,3210.9,59.3,206.9,1123.8,1123.8,963.3
2026-08-08,Bengaluru,4855.4,62.0,275.0,1699.4,1699.4,1456.6
2026-08-09,Bengaluru,4593.6,59.4,276.3,1607.8,1607.8,1378.1
2026-08-10,Bengaluru,3978.1,60.5,252.4,1392.3,1392.3,1193.4
2026-08-11,Bengaluru,3577.8,61.7,218.6,1252.2,1252.2,1073.3
2026-08-12,Bengaluru,3332.5,64.9,212.6,1166.4,1166.4,999.8
2026-08-13,Bengaluru,3846.6,60.4,224.9,1346.3,1346.3,1154.0
2026-08-14,Bengaluru,3398.0,56.6,213.6,1189.3,1189.3,1019.4
2026-08-15,Bengaluru,4367.5,62.2,278.2,1528.6,1528.6,1310.3
2026-08-16,Bengaluru,3255.1,63.5,198.7,1139.3,1139.3,976.5
2026-08-17,Bengaluru,3707.9,67.5,223.5,1297.8,1297.8,1112.4
2026-08-18,Bengaluru,4093.1,67.9,260.3,1432.6,1432.6,1227.9
2026-08-19,Bengaluru,3099.5,57.4,184.1,1084.8,1084.8,929.8
2026-08-20,Bengaluru,3919.4,65.9,244.7,1371.8,1371.8,1175.8
2026-08-21,Bengaluru,4276.6,62.6,249.8,1496.8,1496.8,1283.0
2026-08-22,Bengaluru,4413.0,62.5,268.5,1544.5,1544.5,1323.9
2026-08-23,Bengaluru,3370.1,63.4,207.4,1179.5,1179.5,1011.0
2026-08-24,Bengaluru,3721.9,63.1,210.2,1302.7,1302.7,1116.6
2026-08-25,Bengaluru,3412.2,67.6,207.2,1194.3,1194.3,1023.7
2026-08-26,Bengaluru,3263.5,63.6,208.5,1142.2,1142.2,979.1
2026-08-27,Bengaluru,3075.3,63.8,172.4,1076.3,1076.3,922.6
2026-08-28,Bengaluru,3297.4,62.8,201.4,1154.1,1154.1,989.2
2026-08-29,Bengaluru,3222.3,57.1,204.6,1127.8,1127.8,966.7
2026-08-30,Bengaluru,2986.1,67.4,164.7,1045.1,1045.1,895.8
2026-08-31,Bengaluru,2937.4,58.0,186.5,1028.1,1028.1,881.2
2026-09-01,Bengaluru,3489.0,66.7,204.6,1221.2,1221.2,1046.7
2026-09-02,Bengaluru,3208.8,60.6,188.7,1123.1,1123.1,962.6
2026-09-03,Bengaluru,3130.2,65.7,175.0,1095.6,1095.6,939.1
2026-09-04,Bengaluru,3512.1,64.9,194.8,1229.2,1229.2,1053.6
2026-09-05,Bengaluru,3547.4,64.5,201.9,1241.6,1241.6,1064.2
2026-09-06,Bengaluru,3658.7,59.8,235.6,1280.5,1280.5,1097.6
2026-09-07,Bengaluru,3256.9,63.9,191.2,1139.9,1139.9,977.1
2026-09-08,Bengaluru,3730.1,65.6,204.7,1305.5,1305.5,1119.0
2026-09-09,Bengaluru,3434.0,67.4,197.0,1201.9,1201.9,1030.2
2026-09-10,Bengaluru,3997.6,71.0,236.9,1399.1,1399.1,1199.3
2026-09-11,Bengaluru,3898.1,65.8,243.2,1364.4,1364.4,1169.4
2026-09-12,Bengaluru,3503.2,62.6,218.9,1226.1,1226.1,1051.0
2026-09-13,Bengaluru,3667.9,61.3,201.9,1283.8,1283.8,1100.4
2026-09-14,Bengaluru,2930.4,63.1,172.1,1025.7,1025.7,879.1
2026-09-15,Bengaluru,3053.9,67.2,177.1,1068.9,1068.9,916.2
2026-09-16,Bengaluru,3810.2,69.0,222.6,1333.6,1333.6,1143.0
2026-09-17,Bengaluru,4060.5,67.0,227.0,1421.2,1421.2,1218.2
2026-09-18,Bengaluru,3410.4,66.2,191.3,1193.6,1193.6,1023.1
2026-09-19,Bengaluru,3378.5,57.4,198.5,1182.5,1182.5,1013.6
2026-09-20,Bengaluru,3514.5,61.7,225.7,1230.1,1230.1,1054.4
2026-09-21,Bengaluru,3665.0,63.2,199.3,1282.8,1282.8,1099.5
2026-09-22,Bengaluru,3503.6,65.7,221.3,1226.2,1226.2,1051.1
2026-09-23,Bengaluru,3077.4,59.6,185.0,1077.1,1077.1,923.2
2026-09-24,Bengaluru,3198.1,62.8,198.3,1119.3,1119.3,959.4
2026-09-25,Bengaluru,3218.5,65.9,195.2,1126.5,1126.5,965.6
2026-09-26,Bengaluru,3412.7,61.7,211.7,1194.4,1194.4,1023.8
2026-09-27,Bengaluru,3303.9,62.4,200.0,1156.4,1156.4,991.2
2026-09-28,Bengaluru,3214.4,63.5,206.5,1125.1,1125.1,964.3
2026-09-29,Bengaluru,3158.5,68.2,184.1,1105.5,1105.5,947.5
2026-09-30,Bengaluru,3362.9,64.3,188.8,1177.0,1177.0,1008.9
2026-10-01,Bengaluru,3224.5,64.2,178.0,1128.6,1128.6,967.3
2026-10-02,Bengaluru,2998.2,55.6,163.5,1049.4,1049.4,899.5
2026-10-03,Bengaluru,3103.6,65.1,176.9,1086.3,1086.3,931.1
2026-10-04,Bengaluru,3158.0,65.8,174.2,1105.3,1105.3,947.4
2026-10-05,Bengaluru,3944.1,59.4,219.1,1380.4,1380.4,1183.2
2026-10-06,Bengaluru,3191.3,69.8,201.1,1117.0,1117.0,957.4
2026-10-07,Bengaluru,3197.3,64.0,178.3,1119.0,1119.0,959.2
2026-10-08,Bengaluru,3085.5,57.8,196.2,1079.9,1079.9,925.7
2026-10-09,Bengaluru,3194.8,58.2,183.8,1118.2,1118.2,958.4
2026-10-10,Bengaluru,3181.1,59.8,192.5,1113.4,1113.4,954.3
2026-10-11,Bengaluru,3368.5,59.7,210.8,1179.0,1179.0,1010.5
2026-10-12,Bengaluru,3527.4,68.4,223.3,1234.6,1234.6,1058.2
2026-10-13,Bengaluru,3011.1,63.3,166.4,1053.9,1053.9,903.3
2026-10-14,Bengaluru,2960.2,61.9,175.5,1036.1,1036.1,888.0
2026-10-15,Bengaluru,3108.0,70.7,186.9,1087.8,1087.8,932.4
2026-10-16,Bengaluru,3112.2,68.0,182.0,1089.3,1089.3,933.7
2026-10-17,Bengaluru,3091.0,65.5,183.9,1081.9,1081.9,927.3
2026-10-18,Bengaluru,3145.1,53.7,188.8,1100.8,1100.8,943.5
2026-10-19,Bengaluru,3421.4,66.1,218.9,1197.5,1197.5,1026.4
2026-10-20,Bengaluru,3056.9,62.2,168.2,1069.9,1069.9,917.1
2026-10-21,Bengaluru,3217.0,68.9,177.4,1126.0,1126.0,965.1
2026-10-22,Bengaluru,3183.6,65.5,172.7,1114.3,1114.3,955.1
2026-10-23,Bengaluru,3279.4,63.7,206.9,1147.8,1147.8,983.8
2026-10-24,Bengaluru,3087.0,64.3,190.3,1080.5,1080.5,926.1
2026-10-25,Bengaluru,3258.5,63.6,187.9,1140.5,1140.5,977.6
2026-10-26,Bengaluru,3081.6,65.4,176.5,1078.6,1078.6,924.5
2026-10-27,Bengaluru,3026.0,57.2,190.1,1059.1,1059.1,907.8
2026-10-28,Bengaluru,3009.7,62.7,171.5,1053.4,1053.4,902.9
2026-10-29,Bengaluru,3325.8,63.7,181.1,1164.0,1164.0,997.7
2026-10-30,Bengaluru,3080.2,61.2,182.3,1078.1,1078.1,924.1
2026-10-31,Bengaluru,3240.1,62.5,201.1,1134.0,1134.0,972.0
2026-11-01,Bengaluru,2980.7,61.1,185.2,1043.2,1043.2,894.2
2026-11-02,Bengaluru,3244.0,65.6,201.9,1135.4,1135.4,973.2
2026-11-03,Bengaluru,2919.8,71.8,170.5,1021.9,1021.9,875.9
2026-11-04,Bengaluru,3037.1,56.9,172.0,1063.0,1063.0,911.1
2026-11-05,Bengaluru,2631.7,67.0,151.0,921.1,921.1,789.5
2026-11-06,Bengaluru,3306.7,60.0,181.0,1157.3,1157.3,992.0
2026-11-07,Bengaluru,3207.8,67.5,190.3,1122.7,1122.7,962.3
2026-11-08,Bengaluru,3173.0,62.3,177.7,1110.5,1110.5,951.9
2026-11-09,Bengaluru,3146.6,66.7,174.5,1101.3,1101.3,944.0
2026-11-10,Bengaluru,2928.8,63.9,186.6,1025.1,1025.1,878.6
2026-11-11,Bengaluru,3284.3,64.4,185.5,1149.5,1149.5,985.3
2026-11-12,Bengaluru,3231.0,65.1,205.3,1130.8,1130.8,969.3
2026-11-13,Bengaluru,3103.4,64.1,184.0,1086.2,1086.2,931.0
2026-11-14,Bengaluru,2921.3,60.3,175.2,1022.5,1022.5,876.4
2026-11-15,Bengaluru,2972.3,62.7,178.7,1040.3,1040.3,891.7
2026-11-16,Bengaluru,3111.1,56.6,196.8,1088.9,1088.9,933.3
2026-11-17,Bengaluru,3169.7,64.7,177.6,1109.4,1109.4,950.9
2026-11-18,Bengaluru,3354.0,63.6,204.3,1173.9,1173.9,1006.2
2026-11-19,Bengaluru,3126.3,67.4,195.4,1094.2,1094.2,937.9
2026-11-20,Bengaluru,3173.5,61.4,199.7,1110.7,1110.7,952.1
2026-11-21,Bengaluru,3283.5,62.6,185.9,1149.2,1149.2,985.1
2026-11-22,Bengaluru,3099.0,59.9,179.1,1084.6,1084.6,929.7
2026-11-23,Bengaluru,3345.5,64.0,209.4,1170.9,1170.9,1003.7
2026-11-24,Bengaluru,3147.9,63.0,170.7,1101.8,1101.8,944.4
2026-11-25,Bengaluru,2880.2,62.5,177.7,1008.1,1008.1,864.1
2026-11-26,Bengaluru,2799.6,69.0,153.6,979.9,979.9,839.9
2026-11-27,Bengaluru,3230.4,66.2,197.1,1130.6,1130.6,969.1
2026-11-28,Bengaluru,3141.8,58.1,193.1,1099.6,1099.6,942.5
2026-11-29,Bengaluru,3171.1,62.5,186.8,1109.9,1109.9,951.3
2026-11-30,Bengaluru,3029.1,61.0,190.7,1060.2,1060.2,908.7
2026-12-01,Bengaluru,3063.6,59.2,185.6,1072.3,1072.3,919.1
2026-12-02,Bengaluru,3038.9,58.3,190.2,1063.6,1063.6,911.7
2026-12-03,Bengaluru,3227.2,73.1,196.9,1129.5,1129.5,968.2
2026-12-04,Bengaluru,3161.2,62.9,192.7,1106.4,1106.4,948.4
2026-12-05,Bengaluru,3068.7,68.5,170.8,1074.1,1074.1,920.6
2026-12-06,Bengaluru,3048.4,65.7,169.4,1067.0,1067.0,914.5
2026-12-07,Bengaluru,2977.0,67.5,176.3,1041.9,1041.9,893.1
2026-12-08,Bengaluru,3212.5,60.2,197.0,1124.4,1124.4,963.7
2026-12-09,Bengaluru,3085.4,64.1,175.5,1079.9,1079.9,925.6
2026-12-10,Bengaluru,2986.5,63.8,184.9,1045.3,1045.3,896.0
2026-12-11,Bengaluru,3130.3,66.4,181.6,1095.6,1095.6,939.1
2026-12-12,Bengaluru,3322.9,66.5,186.4,1163.0,1163.0,996.9
2026-12-13,Bengaluru,3068.5,64.3,196.4,1074.0,1074.0,920.5
2026-12-14,Bengaluru,3193.1,63.4,193.0,1117.6,1117.6,957.9
2026-12-15,Bengaluru,3028.5,64.5,186.6,1060.0,1060.0,908.6
2026-12-16,Bengaluru,3138.0,66.6,187.1,1098.3,1098.3,941.4
2026-12-17,Bengaluru,3430.9,61.1,217.0,1200.8,1200.8,1029.3
2026-12-18,Bengaluru,3055.2,66.4,185.5,1069.3,1069.3,916.6
2026-12-19,Bengaluru,3324.6,69.8,202.2,1163.6,1163.6,997.4
2026-12-20,Bengaluru,3070.2,62.8,181.1,1074.6,1074.6,921.0
2026-12-21,Bengaluru,3040.1,65.6,182.0,1064.0,1064.0,912.0
2026-12-22,Bengaluru,3291.8,59.6,187.7,1152.1,1152.1,987.5
2026-12-23,Bengaluru,3227.8,66.0,185.6,1129.7,1129.7,968.3
2026-12-24,Bengaluru,2990.8,60.8,169.7,1046.8,1046.8,897.2
2026-12-25,Bengaluru,3110.5,66.0,193.7,1088.7,1088.7,933.1
2026-12-26,Bengaluru,3192.9,67.5,202.4,1117.5,1117.5,957.9
2026-12-27,Bengaluru,2872.2,61.6,178.4,1005.3,1005.3,861.7
2026-12-28,Bengaluru,3272.0,65.4,189.6,1145.2,1145.2,981.6
2026-12-29,Bengaluru,2878.5,67.3,162.3,1007.5,1007.5,863.5
2026-12-30,Bengaluru,3290.5,61.8,186.2,1151.7,1151.7,987.1
2026-12-31,Bengaluru,3106.6,60.9,186.8,1087.3,1087.3,932.0
2024-01-01,New Delhi,4648.0,28.8,253.5,1626.8,1626.8,1394.4
2024-01-02,New Delhi,4412.2,27.8,283.9,1544.3,1544.3,1323.7
2024-01-03,New Delhi,4406.0,33.1,260.9,1542.1,1542.1,1321.8
2024-01-04,New Delhi,4683.1,38.0,282.4,1639.1,1639.1,1404.9
2024-01-05,New Delhi,4346.5,33.9,242.7,1521.3,1521.3,1303.9
2024-01-06,New Delhi,4335.6,35.8,240.4,1517.5,1517.5,1300.7
2024-01-07,New Delhi,4159.0,33.8,245.6,1455.6,1455.6,1247.7
2024-01-08,New Delhi,4376.9,32.9,256.8,1531.9,1531.9,1313.1
2024-01-09,New Delhi,4212.7,27.5,257.0,1474.4,1474.4,1263.8
2024-01-10,New Delhi,4123.5,32.8,264.4,1443.2,1443.2,1237.1
2024-01-11,New Delhi,4289.0,29.7,237.7,1501.2,1501.2,1286.7
2024-01-12,New Delhi,4239.0,31.2,235.4,1483.7,1483.7,1271.7
2024-01-13,New Delhi,4338.8,29.4,262.7,1518.6,1518.6,1301.6
2024-01-14,New Delhi,4112.6,34.7,237.9,1439.4,1439.4,1233.8
2024-01-15,New Delhi,4356.7,32.6,270.5,1524.9,1524.9,1307.0
2024-01-16,New Delhi,4339.7,40.4,254.4,1518.9,1518.9,1301.9
2024-01-17,New Delhi,4416.3,34.3,279.4,1545.7,1545.7,1324.9
2024-01-18,New Delhi,4467.1,33.6,248.3,1563.5,1563.5,1340.1
2024-01-19,New Delhi,4469.9,32.1,287.6,1564.5,1564.5,1341.0
2024-01-20,New Delhi,4200.6,33.3,227.7,1470.2,1470.2,1260.2
2024-01-21,New Delhi,4662.1,37.7,294.6,1631.7,1631.7,1398.6
2024-01-22,New Delhi,4167.6,33.2,265.1,1458.7,1458.7,1250.3
2024-01-23,New Delhi,4362.6,34.8,279.1,1526.9,1526.9,1308.8
2024-01-24,New Delhi,4602.8,33.7,296.7,1611.0,1611.0,1380.8
2024-01-25,New Delhi,4234.1,37.1,232.2,1481.9,1481.9,1270.2
2024-01-26,New Delhi,4248.5,33.0,265.9,1487.0,1487.0,1274.5
2024-01-27,New Delhi,4282.7,33.6,260.6,1498.9,1498.9,1284.8
2024-01-28,New Delhi,4320.0,32.1,236.1,1512.0,1512.0,1296.0
2024-01-29,New Delhi,4576.6,32.7,283.6,1601.8,1601.8,1373.0
2024-01-30,New Delhi,4126.9,37.0,224.2,1444.4,1444.4,1238.1
2024-01-31,New Delhi,4197.8,31.6,258.5,1469.2,1469.2,1259.3
2024-02-01,New Delhi,4107.4,38.1,237.0,1437.6,1437.6,1232.2
2024-02-02,New Delhi,3978.1,34.7,228.2,1392.3,1392.3,1193.4
2024-02-03,New Delhi,4479.5,35.8,282.9,1567.8,1567.8,1343.9
2024-02-04,New Delhi,4349.7,32.7,272.1,1522.4,1522.4,1304.9
2024-02-05,New Delhi,4262.2,31.6,265.6,1491.8,1491.8,1278.7
2024-02-06,New Delhi,4519.6,24.1,264.4,1581.9,1581.9,1355.9
2024-02-07,New Delhi,3956.3,33.0,245.3,1384.7,1384.7,1186.9
2024-02-08,New Delhi,4192.6,34.3,267.4,1467.4,1467.4,1257.8
2024-02-09,New Delhi,4171.0,37.1,237.1,1459.8,1459.8,1251.3
2024-02-10,New Delhi,4195.4,36.2,235.0,1468.4,1468.4,1258.6
2024-02-11,New Delhi,4131.8,26.3,255.0,1446.1,1446.1,1239.5
2024-02-12,New Delhi,4287.1,32.1,239.2,1500.5,1500.5,1286.1
2024-02-13,New Delhi,4473.1,39.2,262.6,1565.6,1565.6,1341.9
2024-02-14,New Delhi,4348.8,33.2,256.3,1522.1,1522.1,1304.6
2024-02-15,New Delhi,4481.2,29.1,271.1,1568.4,1568.4,1344.4
2024-02-16,New Delhi,4123.3,33.4,254.7,1443.1,1443.1,1237.0
2024-02-17,New Delhi,4391.1,35.5,265.1,1536.9,1536.9,1317.3
2024-02-18,New Delhi,4279.4,36.3,247.1,1497.8,1497.8,1283.8
2024-02-19,New Delhi,4029.9,42.3,242.2,1410.5,1410.5,1209.0
2024-02-20,New Delhi,4353.6,35.2,263.4,1523.7,1523.7,1306.1
2024-02-21,New Delhi,4077.4,33.5,249.4,1427.1,1427.1,1223.2
2024-02-22,New Delhi,4088.5,33.5,257.6,1431.0,1431.0,1226.6
2024-02-23,New Delhi,4220.0,25.7,228.8,1477.0,1477.0,1266.0
2024-02-24,New Delhi,4159.6,32.9,234.6,1455.9,1455.9,1247.9
2024-02-25,New Delhi,4381.3,25.8,253.8,1533.4,1533.4,1314.4
2024-02-26,New Delhi,4353.0,35.5,251.2,1523.5,1523.5,1305.9
2024-02-27,New Delhi,4209.3,35.3,250.4,1473.2,1473.2,1262.8
2024-02-28,New Delhi,3677.1,33.2,224.4,1287.0,1287.0,1103.1
2024-02-29,New Delhi,4315.1,37.2,269.9,1510.3,1510.3,1294.5
2024-03-01,New Delhi,4165.1,31.1,264.4,1457.8,1457.8,1249.5
2024-03-02,New Delhi,3974.7,31.6,226.9,1391.2,1391.2,1192.4
2024-03-03,New Delhi,3950.1,30.3,242.1,1382.5,1382.5,1185.0
2024-03-04,New Delhi,4150.1,38.2,234.7,1452.5,1452.5,1245.0
2024-03-05,New Delhi,4509.7,32.7,290.1,1578.4,1578.4,1352.9
2024-03-06,New Delhi,3929.1,31.6,220.2,1375.2,1375.2,1178.7
2024-03-07,New Delhi,4218.9,35.2,250.0,1476.6,1476.6,1265.7
2024-03-08,New Delhi,4140.7,33.5,226.2,1449.2,1449.2,1242.2
2024-03-09,New Delhi,4119.0,31.6,246.3,1441.6,1441.6,1235.7
2024-03-10,New Delhi,4053.9,39.6,225.9,1418.9,1418.9,1216.2
2024-03-11,New Delhi,4100.4,34.9,262.3,1435.1,1435.1,1230.1
2024-03-12,New Delhi,4359.0,34.2,271.9,1525.6,1525.6,1307.7
2024-03-13,New Delhi,4330.3,29.8,248.0,1515.6,1515.6,1299.1
2024-03-14,New Delhi,4182.3,28.9,262.0,1463.8,1463.8,1254.7
2024-03-15,New Delhi,4204.3,36.3,271.5,1471.5,1471.5,1261.3
2024-03-16,New Delhi,4376.8,39.1,260.5,1531.9,1531.9,1313.0
2024-03-17,New Delhi,4106.3,30.8,223.6,1437.2,1437.2,1231.9
2024-03-18,New Delhi,4235.6,32.9,232.3,1482.5,1482.5,1270.7
2024-03-19,New Delhi,4229.4,24.2,270.0,1480.3,1480.3,1268.8
2024-03-20,New Delhi,4053.1,26.4,242.8,1418.6,1418.6,1215.9
2024-03-21,New Delhi,4166.6,29.9,229.0,1458.3,1458.3,1250.0
2024-03-22,New Delhi,4342.0,36.2,254.4,1519.7,1519.7,1302.6
2024-03-23,New Delhi,4417.2,27.2,255.4,1546.0,1546.0,1325.2
2024-03-24,New Delhi,4142.0,34.7,258.5,1449.7,1449.7,1242.6
2024-03-25,New Delhi,4086.2,26.8,246.5,1430.2,1430.2,1225.9
2024-03-26,New Delhi,4058.0,44.3,222.2,1420.3,1420.3,1217.4
2024-03-27,New Delhi,4081.4,37.0,221.5,1428.5,1428.5,1224.4
2024-03-28,New Delhi,4161.7,36.6,240.3,1456.6,1456.6,1248.5
2024-03-29,New Delhi,4339.0,35.8,265.4,1518.7,1518.7,1301.7
2024-03-30,New Delhi,4188.8,29.4,243.5,1466.1,1466.1,1256.6
2024-03-31,New Delhi,4230.3,34.1,265.1,1480.6,1480.6,1269.1
2024-04-01,New Delhi,4086.5,32.0,251.9,1430.3,1430.3,1225.9
2024-04-02,New Delhi,4222.9,33.6,253.6,1478.0,1478.0,1266.9
2024-04-03,New Delhi,4231.9,36.9,242.5,1481.2,1481.2,1269.6
2024-04-04,New Delhi,3930.0,37.6,221.3,1375.5,1375.5,1179.0
2024-04-05,New Delhi,4950.8,37.4,309.5,1732.8,1732.8,1485.2
2024-04-06,New Delhi,4453.6,33.2,256.9,1558.8,1558.8,1336.1
2024-04-07,New Delhi,4351.4,38.5,271.3,1523.0,1523.0,1305.4
2024-04-08,New Delhi,5541.9,37.7,316.3,1939.7,1939.7,1662.6
2024-04-09,New Delhi,5135.9,35.1,301.6,1797.6,1797.6,1540.8
2024-04-10,New Delhi,5225.5,37.2,291.3,1828.9,1828.9,1567.6
2024-04-11,New Delhi,4514.6,31.1,273.9,1580.1,1580.1,1354.4
2024-04-12,New Delhi,5036.7,30.1,308.5,1762.8,1762.8,1511.0
2024-04-13,New Delhi,4285.6,37.2,255.9,1499.9,1499.9,1285.7
2024-04-14,New Delhi,5144.0,32.1,288.1,1800.4,1800.4,1543.2
2024-04-15,New Delhi,4292.4,37.7,245.9,1502.3,1502.3,1287.7
2024-04-16,New Delhi,5472.2,34.3,326.2,1915.3,1915.3,1641.7
2024-04-17,New Delhi,4612.9,36.4,267.6,1614.5,1614.5,1383.9
2024-04-18,New Delhi,6109.7,36.0,379.9,2138.4,2138.4,1832.9
2024-04-19,New Delhi,4689.7,34.0,260.3,1641.4,1641.4,1406.9
2024-04-20,New Delhi,4528.1,36.3,279.5,1584.8,1584.8,1358.4
2024-04-21,New Delhi,4782.1,31.5,267.2,1673.7,1673.7,1434.6
2024-04-22,New Delhi,4743.8,28.2,272.2,1660.3,1660.3,1423.1
2024-04-23,New Delhi,5155.0,38.5,332.0,1804.2,1804.2,1546.5
2024-04-24,New Delhi,5652.8,37.2,314.1,1978.5,1978.5,1695.8
2024-04-25,New Delhi,4792.2,35.3,289.1,1677.3,1677.3,1437.7
2024-04-26,New Delhi,5159.2,30.7,306.3,1805.7,1805.7,1547.8
2024-04-27,New Delhi,4655.0,34.6,252.2,1629.2,1629.2,1396.5
2024-04-28,New Delhi,5509.2,40.8,335.0,1928.2,1928.2,1652.8
2024-04-29,New Delhi,5130.2,39.3,317.5,1795.6,1795.6,1539.1
2024-04-30,New Delhi,4751.0,36.4,299.4,1662.8,1662.8,1425.3
2024-05-01,New Delhi,5689.1,32.4,345.1,1991.2,1991.2,1706.7
2024-05-02,New Delhi,6669.6,31.1,372.9,2334.4,2334.4,2000.9
2024-05-03,New Delhi,5575.7,29.3,342.5,1951.5,1951.5,1672.7
2024-05-04,New Delhi,5532.6,37.3,337.5,1936.4,1936.4,1659.8
2024-05-05,New Delhi,5564.9,37.0,342.4,1947.7,1947.7,1669.5
2024-05-06,New Delhi,5545.5,34.6,305.1,1940.9,1940.9,1663.6
2024-05-07,New Delhi,5500.3,29.0,308.0,1925.1,1925.1,1650.1
2024-05-08,New Delhi,6234.5,36.8,365.9,2182.1,2182.1,1870.3
2024-05-09,New Delhi,5927.2,36.1,332.1,2074.5,2074.5,1778.2
2024-05-10,New Delhi,5575.7,35.8,317.8,1951.5,1951.5,1672.7
2024-05-11,New Delhi,6421.7,33.7,373.5,2247.6,2247.6,1926.5
